DrugCode,DrugCode24,DrugNameTh,DrugNameEn,DrugType
,102629000004072121781414,,"FAMCICLOVIR 125 MG TABLET, FILM COATED",43folders
,102629000004293221781414,,"FAMCICLOVIR 250 MG TABLET, FILM COATED",43folders
,102629000004072120381414,,"FAMCICLOVIR 125 MG TABLET, ORAL",43folders
,102629000004293220381414,,"FAMCICLOVIR 250 MG TABLET, ORAL",43folders
,102629000004493121781414,,"FAMCICLOVIR 500 MG TABLET, FILM COATED",43folders
,102629000004493120381414,,"FAMCICLOVIR 500 MG TABLET, ORAL",43folders
,100702000003750120481606,,"DICLOFENAC 25 MG TABLET, ENTERIC COATED",43folders
,204070210067453140181620,,FLUOCINOLONE+NEOMYCIN SULFATE (3.5 MG+0.25 MG)/1 G CREAM,43folders
,101715009001810140181620,,FLUOCINOLONE ACETONIDE 0.025 %W/W CREAM,43folders
,218040100019999970481113,,CHEST INHALANTS INHALATION,43folders
,100752000004493120381473,,"PARACETAMOL 500 MG TABLET, ORAL",43folders
,100103000004021280281113,,"CLOTRIMAZOLE 100 MG SUPPOSITORY, VAGINAL",43folders
,100103000004493180281113,,"CLOTRIMAZOLE 500 MG SUPPOSITORY, VAGINAL",43folders
,204070220017156140181113,,CLOTRIMAZOLE+BETAMETHASONE (10 MG+1 MG)/1 G CREAM,43folders
,100103000002040340181113,,CLOTRIMAZOLE 1 G/100 G CREAM,43folders
,100200000004493120381113,,"TINIDAZOLE 500 MG TABLET, ORAL",43folders
,100111000004203120381113,,"KETOCONAZOLE 200 MG TABLET, ORAL",43folders
,100541000005260110281688,,"ANTI-HAEMOPHILIC FACTOR 1,000 UNITS/1 AMP. OR VIAL INJECTION, POWDER",43folders
,100541000005091110281688,,"ANTI-HAEMOPHILIC FACTOR 250 UNITS/1 AMP. OR VIAL INJECTION, POWDER",43folders
,100541000005140110281688,,"ANTI-HAEMOPHILIC FACTOR 500 UNITS/1 AMP. OR VIAL INJECTION, POWDER",43folders
,100752000004493120381118,,"PARACETAMOL 500 MG TABLET, ORAL",43folders
,213020100021330140181621,,ANALGESIC CREAM 11 G/100 G CREAM,43folders
,100619000003620120381620,,"ENALAPRIL 10 MG TABLET, ORAL",43folders
,100619000003721120381620,,"ENALAPRIL 20 MG TABLET, ORAL",43folders
,100619000003521120381620,,"ENALAPRIL 5 MG TABLET, ORAL",43folders
,100752000004493120381341,,"PARACETAMOL 500 MG TABLET, ORAL",43folders
,100025000003620120381228,,"LORATADINE 10 MG TABLET, ORAL",43folders
,100025000000531430581228,,LORATADINE 5 MG/5 ML SYRUP,43folders
,204070210167443140181028,,PREDNISOLONE+NEOMYCIN SULFATE (3 MG+1 MG)/1 G CREAM,43folders
,100708000004493120381252,,"NABUMETONE 500 MG TABLET, ORAL",43folders
,101105000004400220381508,,"CARBOCYSTEINE 375 MG TABLET, ORAL",43folders
,124967061003910120381365,,"TOREMIFENE CITRATE 60 MG TABLET, ORAL",43folders
,102222255003421120381168,,"WARFARIN SODIUM 3 MG TABLET, ORAL",43folders
,102222255003521120381168,,"WARFARIN SODIUM 5 MG TABLET, ORAL",43folders
,101314190003620120381606,,"DOMPERIDONE MALEATE 10 MG TABLET, ORAL",43folders
,102222255003361120381247,,"WARFARIN SODIUM 2 MG TABLET, ORAL",43folders
,102222255003521120381247,,"WARFARIN SODIUM 5 MG TABLET, ORAL",43folders
,100819000003281120381252,,"TRIFLUOPERAZINE 1 MG TABLET, ORAL",43folders
,100819000003620120381252,,"TRIFLUOPERAZINE 10 MG TABLET, ORAL",43folders
,100819000003361120381252,,"TRIFLUOPERAZINE 2 MG TABLET, ORAL",43folders
,100357000004090121781113,,"MEBEVERINE 135 MG TABLET, FILM COATED",43folders
,101468006004493120381166,,"MEDROXYPROGESTERONE ACETATE 500 MG TABLET, ORAL",43folders
,101468006001460810181166,,MEDROXYPROGESTERONE ACETATE 500 MG/2.5 ML INJECTION,43folders
,100121000004072120381113,,"CEFUROXIME 125 MG TABLET, ORAL",43folders
,100121000000950330681113,,"CEFUROXIME 125 MG/5 ML SYRUP OR SUSPENSION, DRY POWDER",43folders
,100121000004293220381113,,"CEFUROXIME 250 MG TABLET, ORAL",43folders
,100121000001170930681113,,"CEFUROXIME 250 MG/5 ML SYRUP OR SUSPENSION, DRY POWDER",43folders
,100121000004493120381113,,"CEFUROXIME 500 MG TABLET, ORAL",43folders
,100114000000950330681113,,"CEPHALEXIN 125 MG/5 ML SYRUP OR SUSPENSION, DRY POWDER",43folders
,100114000004293220181113,,CEPHALEXIN 250 MG CAPSULE,43folders
,100114000001170930681113,,"CEPHALEXIN 250 MG/5 ML SYRUP OR SUSPENSION, DRY POWDER",43folders
,100114000004493120181113,,CEPHALEXIN 500 MG CAPSULE,43folders
,100176000004493120181307,,AMOXICILLIN 500 MG CAPSULE,43folders
,100722000004410221781307,,"IBUPROFEN 400 MG TABLET, FILM COATED",43folders
,102166000001320241581307,,"POVIDONE IODINE 10 G/100 ML SOLUTION, EXTERNAL",43folders
,204070210067036240181307,,FLUOCINOLONE+NEOMYCIN SULFATE (25 MG+0.5 G)/100 G CREAM,43folders
,213020100029999940181307,,ANALGESIC CREAM CREAM,43folders
,100179000004410221781307,,"NORFLOXACIN 400 MG TABLET, FILM COATED",43folders
,100752000004493120381307,,"PARACETAMOL 500 MG TABLET, ORAL",43folders
,101174000001900550281307,,"TRIAMCINOLONE 0.1 %W/W PASTE, ORAL",43folders
,201110400017853120381307,,"VITAMIN B1+B6+B12 100 MG+5 MG+50 MCG TABLET, ORAL",43folders
,100786000003721120181113,,FLUOXETINE 20 MG CAPSULE,43folders
,100298000003622110281166,,"EPIRUBICIN 10 MG/1 AMP. OR VIAL INJECTION, POWDER",43folders
,100298000003852110281166,,"EPIRUBICIN 50 MG/1 AMP. OR VIAL INJECTION, POWDER",43folders
,100619000003620120381508,,"ENALAPRIL 10 MG TABLET, ORAL",43folders
,100619000003721120381508,,"ENALAPRIL 20 MG TABLET, ORAL",43folders
,100619000003521120381508,,"ENALAPRIL 5 MG TABLET, ORAL",43folders
,100179000004410220381252,,"NORFLOXACIN 400 MG TABLET, ORAL",43folders
,100752000004493120381096,,"PARACETAMOL 500 MG TABLET, ORAL",43folders
,100752000000940330181096,,PARACETAMOL 120 MG/5 ML ELIXIR,43folders
,100752000000940330481096,,PARACETAMOL 120 MG/5 ML SUSPENSION,43folders
,100752000000940330481096,,PARACETAMOL 120 MG/5 ML SUSPENSION,43folders
,100752000004493120381096,,"PARACETAMOL 500 MG TABLET, ORAL",43folders
,100752000004493120381096,,"PARACETAMOL 500 MG TABLET, ORAL",43folders
,100143000004121120381606,,"ROXITHROMYCIN 150 MG TABLET, ORAL",43folders
,100180000004493120381606,,"CIPROFLOXACIN 500 MG TABLET, ORAL",43folders
,213030200048141120381252,,"CHLORZOXAZONE+PARACETAMOL 250 MG+300 MG TABLET, ORAL",43folders
,218050420397925120381113,,"DEXTROMETHORPHAN+GLYCERYL GUAIACOLATE+TERPINE HYDRATE 15 MG+100 MG+130 MG TABLET, ORAL",43folders
,218050420368511130581113,,DEXTROMETHORPHAN+GLYCERYL GUAIACOLATE (10 MG+200 MG)/5 ML SYRUP,43folders
,218050300447466130581113,,PSEUDOEPHEDRINE+GLYCERYL GUAIACOLATE (30 MG+100 MG)/5 ML SYRUP,43folders
,100786000003721120181620,,FLUOXETINE 20 MG CAPSULE,43folders
,107401000004293220381202,,"CLARITHROMYCIN 250 MG TABLET, ORAL",43folders
,107401000004493120381202,,"CLARITHROMYCIN 500 MG TABLET, ORAL",43folders
,213020100029999940181620,,ANALGESIC CREAM CREAM,43folders
,201070700019999930781536,,"ORAL ELECTROLYTE SOLUTION POWDER OR GRANULE, ORAL",43folders
,101172122000030150481620,,"CHLORHEXIDINE GLUCONATE 0.6 ML/100 ML SOLUTION, MOUTHWASH",43folders
,100706000003620120181620,,PIROXICAM 10 MG CAPSULE,43folders
,100706000003620120381620,,"PIROXICAM 10 MG TABLET, ORAL",43folders
,100706000003721120381620,,"PIROXICAM 20 MG TABLET, ORAL",43folders
,201070100087588130481620,,FURAZOLIDONE+KAOLIN+PECTIN (50 MG+3 G+75 MG)/15 ML SUSPENSION,43folders
,201030100038587140181306,,MENTHOL+METHYL SALICYLATE (100 MG+150 MG)/1 G CREAM,43folders
,101337000003721120181248,,FAMOTIDINE 20 MG CAPSULE,43folders
,101337000003841120181248,,FAMOTIDINE 40 MG CAPSULE,43folders
,100200000004493121781455,,"TINIDAZOLE 500 MG TABLET, FILM COATED",43folders
,100200000004493120381735,,"TINIDAZOLE 500 MG TABLET, ORAL",43folders
,100200000004493120381735,,"TINIDAZOLE 500 MG TABLET, ORAL",43folders
,100114000004293220181620,,CEPHALEXIN 250 MG CAPSULE,43folders
,100114000004493120181620,,CEPHALEXIN 500 MG CAPSULE,43folders
,100114000000950330681620,,"CEPHALEXIN 125 MG/5 ML SYRUP OR SUSPENSION, DRY POWDER",43folders
,100114000000950330681620,,"CEPHALEXIN 125 MG/5 ML SYRUP OR SUSPENSION, DRY POWDER",43folders
,147103000001171210181597,,FULVESTRANT 50 MG/1 ML INJECTION,43folders
,100419280003400120381620,,"TERBUTALINE SULFATE 2.5 MG TABLET, ORAL",43folders
,218030120027133130581620,,TERBUTALINE+GLYCERYL GUAIACOLATE (1.5 MG+66.5 MG)/5 ML SYRUP,43folders
,100419280000420330581620,,TERBUTALINE SULFATE 1.25 MG/5 ML SYRUP,43folders
,100702078002040640281562,,DICLOFENAC DIETHYLAMMONIUM 1 %W/W GEL,43folders
,101112000003771120381620,,"AMBROXOL 30 MG TABLET, ORAL",43folders
,101112000000730430581620,,AMBROXOL 30 MG/5 ML SYRUP,43folders
,100364133004021221781620,,"FLAVOXATE HYDROCHLORIDE 100 MG TABLET, FILM COATED",43folders
,100722000004410230781529,,"IBUPROFEN 400 MG POWDER OR GRANULE, ORAL",43folders
,100715000004293220181620,,MEFENAMIC ACID 250 MG CAPSULE,43folders
,100715000004493120381620,,"MEFENAMIC ACID 500 MG TABLET, ORAL",43folders
,100724000002110240281438,,KETOPROFEN 2.5 G/100 G GEL,43folders
,142327000003322110281537,,"RASBURICASE 1.5 MG INJECTION, POWDER",43folders
,101088000003521120381113,,"SERRATIOPEPTIDASE 5 MG TABLET, ORAL",43folders
,100028000003620120381620,,"CETIRIZINE 10 MG TABLET, ORAL",43folders
,100028000000531430581620,,CETIRIZINE 5 MG/5 ML SYRUP,43folders
,100070000000920430481620,,ALBENDAZOLE 100 MG/5 ML SUSPENSION,43folders
,100070000004203120381620,,"ALBENDAZOLE 200 MG TABLET, ORAL",43folders
,100103000004021280281620,,"CLOTRIMAZOLE 100 MG SUPPOSITORY, VAGINAL",43folders
,101337000003721121781170,,"FAMOTIDINE 20 MG TABLET, FILM COATED",43folders
,101337000003841120381170,,"FAMOTIDINE 40 MG TABLET, ORAL",43folders
,100764280004493120181620,,GLUCOSAMINE SULFATE 500 MG CAPSULE,43folders
,210010500018320120181592,,CO-TRIMOXAZOLE (Sulfamethoxazole+Trimethoprim) 400 MG+80 MG CAPSULE,43folders
,210010500018320120381592,,"CO-TRIMOXAZOLE (Sulfamethoxazole+Trimethoprim) 400 MG+80 MG TABLET, ORAL",43folders
,100025000000531430581620,,LORATADINE 5 MG/5 ML SYRUP,43folders
,100784190004021220481422,,"FLUVOXAMINE MALEATE 100 MG TABLET, ENTERIC COATED",43folders
,100784190004021220481445,,"FLUVOXAMINE MALEATE 100 MG TABLET, ENTERIC COATED",43folders
,100784190004021220381694,,"FLUVOXAMINE MALEATE 100 MG TABLET, ORAL",43folders
,100784190003850120481422,,"FLUVOXAMINE MALEATE 50 MG TABLET, ENTERIC COATED",43folders
,100784190003850120481445,,"FLUVOXAMINE MALEATE 50 MG TABLET, ENTERIC COATED",43folders
,100784190003850120381694,,"FLUVOXAMINE MALEATE 50 MG TABLET, ORAL",43folders
,100784190004021221781694,,"FLUVOXAMINE MALEATE 100 MG TABLET, FILM COATED",43folders
,100784190004021221781589,,"FLUVOXAMINE MALEATE 100 MG TABLET, FILM COATED",43folders
,100784190003850121781694,,"FLUVOXAMINE MALEATE 50 MG TABLET, FILM COATED",43folders
,100784190003850121781589,,"FLUVOXAMINE MALEATE 50 MG TABLET, FILM COATED",43folders
,100411133003850120381252,,"TOLPERISONE HYDROCHLORIDE 50 MG TABLET, ORAL",43folders
,201020140017680130481076,,ALUMINIUM HYDROXIDE+MAGNESIUM HYDROXIDE+SIMETHICONE (918 MG+300 MG+60 MG)/15 ML SUSPENSION,43folders
,101158000003613120381620,,"BROMHEXINE 8 MG TABLET, ORAL",43folders
,101088000003521120481620,,"SERRATIOPEPTIDASE 5 MG TABLET, ENTERIC COATED",43folders
,100118000004292210281247,,"CEFAZOLIN 250 MG/1 AMP. OR VIAL INJECTION, POWDER",43folders
,202030120019999921781602,,"HAEMATINICS+IRON COMBINATION PRODUCTS TABLET, FILM COATED",43folders
,202030120019999920381602,,"HAEMATINICS+IRON COMBINATION PRODUCTS TABLET, ORAL",43folders
,202030120019999920381621,,"HAEMATINICS+IRON COMBINATION PRODUCTS TABLET, ORAL",43folders
,124734000004412110181714,,FERRIC HYDROXIDE SUCROSE COMPLEX 400 MG/1 AMP. OR VIAL INJECTION,43folders
,100582000004021220181187,,FENOFIBRATE 100 MG CAPSULE,43folders
,100582000004320120181187,,FENOFIBRATE 300 MG CAPSULE,43folders
,147731255000531360581073,,"BROMFENAC SODIUM HYDRATE 1 MG/1 ML SOLUTION OR DROPS, EYE",43folders
,218050100147889120381456,,"PARACETAMOL+CHLORPHENIRAMINE+PHENYLEPHRINE 120 MG+1 MG+1 MG TABLET, ORAL",43folders
,218050100148201120181456,,PARACETAMOL+CHLORPHENIRAMINE+PHENYLEPHRINE 300 MG+2 MG+5 MG CAPSULE,43folders
,218050100148201120381456,,"PARACETAMOL+CHLORPHENIRAMINE+PHENYLEPHRINE 300 MG+2 MG+5 MG TABLET, ORAL",43folders
,218050100148201120381456,,"PARACETAMOL+CHLORPHENIRAMINE+PHENYLEPHRINE 300 MG+2 MG+5 MG TABLET, ORAL",43folders
,218050100148281120181456,,PARACETAMOL+CHLORPHENIRAMINE+PHENYLEPHRINE 350 MG+2 MG+5 MG CAPSULE,43folders
,218050100287637130581456,,PARACETAMOL+SALICYLAMIDE+CHLORPHENIRAMINE+PHENYLEPHRINE (65 MG+75 MG+1 MG+5 MG)/5 ML SYRUP,43folders
,218050300157372130581618,,CHLORPHENIRAMINE+AMMONIUM CHLORIDE (2.5 MG+125 MG)/5 ML SYRUP,43folders
,218050100018030121781674,,"TRIPROLIDINE+PSEUDOEPHEDRINE 2.5 MG+60 MG TABLET, FILM COATED",43folders
,218050100018030120381442,,"TRIPROLIDINE+PSEUDOEPHEDRINE 2.5 MG+60 MG TABLET, ORAL",43folders
,218050100018030120381674,,"TRIPROLIDINE+PSEUDOEPHEDRINE 2.5 MG+60 MG TABLET, ORAL",43folders
,218050100017126130581442,,TRIPROLIDINE+PSEUDOEPHEDRINE (1.25 MG+30 MG)/5 ML SYRUP,43folders
,100706000003721120381307,,"PIROXICAM 20 MG TABLET, ORAL",43folders
,100646000003521120581185,,"FELODIPINE 5 MG TABLET, SUSTAINED RELEASE",43folders
,101659000001920260681493,,"NITROFURAZONE 0.2 G/100 G SOLUTION OR DROPS, EAR",43folders
,100715000004493120381228,,"MEFENAMIC ACID 500 MG TABLET, ORAL",43folders
,100715000004493120381419,,"MEFENAMIC ACID 500 MG TABLET, ORAL",43folders
,100702079002040640281169,,DICLOFENAC DIETHYLAMINE 1 %W/W GEL,43folders
,100715000004493120381508,,"MEFENAMIC ACID 500 MG TABLET, ORAL",43folders
,101196100000420570281113,,"OXYMETAZOLINE 25 MG/100 ML SPRAY, NASAL",43folders
,101196100002360470281113,,"OXYMETAZOLINE 50 MG/100 MG SPRAY, NASAL",43folders
,213020100029999940181176,,ANALGESIC CREAM CREAM,43folders
,218050420557278230581618,,PARACETAMOL+CHLORPHENIRAMINE+DEXTROMETHORPHAN (150 MG+1 MG+10 MG)/5 ML SYRUP,43folders
,218050100167223130581099,,PARACETAMOL+CHLORPHENIRAMINE+PHENYLEPHRINE+PHENYLPROPANOLAMINE (120 MG+1 MG+2.5 MG+5 MG)/5 ML SYRUP,43folders
,100541149055260110281424,,"FEIBA FACTOR VIII INHIBITOR BYPASSING ACTIVITY 1,000 UNITS/1 AMP. OR VIAL INJECTION, POWDER",43folders
,100541149055140110281424,,"FEIBA FACTOR VIII INHIBITOR BYPASSING ACTIVITY 500 UNITS/1 AMP. OR VIAL INJECTION, POWDER",43folders
,100541149055260110281424,,"FEIBA FACTOR VIII INHIBITOR BYPASSING ACTIVITY 1,000 UNITS/1 AMP. OR VIAL INJECTION, POWDER",43folders
,100541149055140110281424,,"FEIBA FACTOR VIII INHIBITOR BYPASSING ACTIVITY 500 UNITS/1 AMP. OR VIAL INJECTION, POWDER",43folders
,100706000003620120181553,,PIROXICAM 10 MG CAPSULE,43folders
,100706000003620120181553,,PIROXICAM 10 MG CAPSULE,43folders
,100706000003721120381553,,"PIROXICAM 20 MG TABLET, ORAL",43folders
,100706000003620120181169,,PIROXICAM 10 MG CAPSULE,43folders
,100706000003620120181455,,PIROXICAM 10 MG CAPSULE,43folders
,100706000001970140281735,,PIROXICAM 0.5 %W/W GEL,43folders
,100706000001970140281455,,PIROXICAM 0.5 %W/W GEL,43folders
,100706000003620120181735,,PIROXICAM 10 MG CAPSULE,43folders
,100706000003721121481735,,"PIROXICAM 20 MG TABLET, ORAL DISPERSIBLE",43folders
,100706000003721121481455,,"PIROXICAM 20 MG TABLET, ORAL DISPERSIBLE",43folders
,100114000004293220181168,,CEPHALEXIN 250 MG CAPSULE,43folders
,100114000004493120181168,,CEPHALEXIN 500 MG CAPSULE,43folders
,100114000004493120181168,,CEPHALEXIN 500 MG CAPSULE,43folders
,100706000003620120181113,,PIROXICAM 10 MG CAPSULE,43folders
,100706000003620120181113,,PIROXICAM 10 MG CAPSULE,43folders
,100706000003620120381113,,"PIROXICAM 10 MG TABLET, ORAL",43folders
,100706000003620120381113,,"PIROXICAM 10 MG TABLET, ORAL",43folders
,100706000003620120381113,,"PIROXICAM 10 MG TABLET, ORAL",43folders
,100706000003620120381113,,"PIROXICAM 10 MG TABLET, ORAL",43folders
,100706000003620120381113,,"PIROXICAM 10 MG TABLET, ORAL",43folders
,100706000003620120381113,,"PIROXICAM 10 MG TABLET, ORAL",43folders
,100706000003721120381113,,"PIROXICAM 20 MG TABLET, ORAL",43folders
,100706000003721120381113,,"PIROXICAM 20 MG TABLET, ORAL",43folders
,100706000003721120381113,,"PIROXICAM 20 MG TABLET, ORAL",43folders
,100706000003721120381113,,"PIROXICAM 20 MG TABLET, ORAL",43folders
,100706000001970140281113,,PIROXICAM 0.5 %W/W GEL,43folders
,100706000001970140281113,,PIROXICAM 0.5 %W/W GEL,43folders
,100706000003721120181113,,PIROXICAM 20 MG CAPSULE,43folders
,100706000003620120181628,,PIROXICAM 10 MG CAPSULE,43folders
,100706000003620120181628,,PIROXICAM 10 MG CAPSULE,43folders
,100706000003721120381628,,"PIROXICAM 20 MG TABLET, ORAL",43folders
,100706000001970140281628,,PIROXICAM 0.5 %W/W GEL,43folders
,100646000003620120581414,,"FELODIPINE 10 MG TABLET, SUSTAINED RELEASE",43folders
,100646000003400120581414,,"FELODIPINE 2.5 MG TABLET, SUSTAINED RELEASE",43folders
,100646000003521120581414,,"FELODIPINE 5 MG TABLET, SUSTAINED RELEASE",43folders
,101832000004071120381331,,"THEOPHYLLINE 125 MG/1 AMP. OR VIAL TABLET, ORAL",43folders
,100764280002652130781113,,"GLUCOSAMINE SULFATE 1.5 G/1 ซอง POWDER OR GRANULE, ORAL",43folders
,100764280004493120181113,,GLUCOSAMINE SULFATE 500 MG CAPSULE,43folders
,100706000003721120181189,,PIROXICAM 20 MG CAPSULE,43folders
,100706000003721120381189,,"PIROXICAM 20 MG TABLET, ORAL",43folders
,100706000003620120181189,,PIROXICAM 10 MG CAPSULE,43folders
,100706000001970140281189,,PIROXICAM 0.5 %W/W GEL,43folders
,100646000003620120581238,,"FELODIPINE 10 MG TABLET, SUSTAINED RELEASE",43folders
,100646000003400120581238,,"FELODIPINE 2.5 MG TABLET, SUSTAINED RELEASE",43folders
,100646000003521120581238,,"FELODIPINE 5 MG TABLET, SUSTAINED RELEASE",43folders
,100646000003620120581414,,"FELODIPINE 10 MG TABLET, SUSTAINED RELEASE",43folders
,100646000003620120581445,,"FELODIPINE 10 MG TABLET, SUSTAINED RELEASE",43folders
,100646000003521120581414,,"FELODIPINE 5 MG TABLET, SUSTAINED RELEASE",43folders
,100646000003521120581445,,"FELODIPINE 5 MG TABLET, SUSTAINED RELEASE",43folders
,100646000003620120581445,,"FELODIPINE 10 MG TABLET, SUSTAINED RELEASE",43folders
,100646000003620120581445,,"FELODIPINE 10 MG TABLET, SUSTAINED RELEASE",43folders
,100646000003521120581445,,"FELODIPINE 5 MG TABLET, SUSTAINED RELEASE",43folders
,100646000003521120581445,,"FELODIPINE 5 MG TABLET, SUSTAINED RELEASE",43folders
,100646000003521120381421,,"FELODIPINE 5 MG TABLET, ORAL",43folders
,100646000003620120381438,,"FELODIPINE 10 MG TABLET, ORAL",43folders
,100646000003521120381438,,"FELODIPINE 5 MG TABLET, ORAL",43folders
,100706000003721120381307,,"PIROXICAM 20 MG TABLET, ORAL",43folders
,100706000003620120181555,,PIROXICAM 10 MG CAPSULE,43folders
,100706000003620120381531,,"PIROXICAM 10 MG TABLET, ORAL",43folders
,100706000003721120381530,,"PIROXICAM 20 MG TABLET, ORAL",43folders
,100706000001970140281531,,PIROXICAM 0.5 %W/W GEL,43folders
,100706000003620120181620,,PIROXICAM 10 MG CAPSULE,43folders
,100706000003620120381620,,"PIROXICAM 10 MG TABLET, ORAL",43folders
,100706000003721120181620,,PIROXICAM 20 MG CAPSULE,43folders
,100706000003721121781620,,"PIROXICAM 20 MG TABLET, FILM COATED",43folders
,100706000001970140281620,,PIROXICAM 0.5 %W/W GEL,43folders
,100706000003721120381040,,"PIROXICAM 20 MG TABLET, ORAL",43folders
,100706000003721120381619,,"PIROXICAM 20 MG TABLET, ORAL",43folders
,100706000003620120181619,,PIROXICAM 10 MG CAPSULE,43folders
,100706000003721120381619,,"PIROXICAM 20 MG TABLET, ORAL",43folders
,100706000003721120181621,,PIROXICAM 20 MG CAPSULE,43folders
,100706000003620120381569,,"PIROXICAM 10 MG TABLET, ORAL",43folders
,100706000003620120381569,,"PIROXICAM 10 MG TABLET, ORAL",43folders
,100706000003620120381569,,"PIROXICAM 10 MG TABLET, ORAL",43folders
,100706000003620120381569,,"PIROXICAM 10 MG TABLET, ORAL",43folders
,100706000003620120381569,,"PIROXICAM 10 MG TABLET, ORAL",43folders
,100706000003620120381569,,"PIROXICAM 10 MG TABLET, ORAL",43folders
,100706000003620120381569,,"PIROXICAM 10 MG TABLET, ORAL",43folders
,100706000003620120381569,,"PIROXICAM 10 MG TABLET, ORAL",43folders
,100706000003620120381569,,"PIROXICAM 10 MG TABLET, ORAL",43folders
,100706000003620120381569,,"PIROXICAM 10 MG TABLET, ORAL",43folders
,100706000003620120381569,,"PIROXICAM 10 MG TABLET, ORAL",43folders
,100706000003721120381569,,"PIROXICAM 20 MG TABLET, ORAL",43folders
,101415000003320142081467,,ESTRADIOL 1.5 MG TRANSDERMAL,43folders
,100702079002040640281456,,DICLOFENAC DIETHYLAMINE 1 %W/W GEL,43folders
,100103000004021280281620,,"CLOTRIMAZOLE 100 MG SUPPOSITORY, VAGINAL",43folders
,124887000003400120381414,,"LETROZOLE 2.5 MG TABLET, ORAL",43folders
,100488000004203120381169,,"FERROUS FUMARATE 200 MG TABLET, ORAL",43folders
,100715000004493120381605,,"MEFENAMIC ACID 500 MG TABLET, ORAL",43folders
,100715000004493121781363,,"MEFENAMIC ACID 500 MG TABLET, FILM COATED",43folders
,100715000004293220181307,,MEFENAMIC ACID 250 MG CAPSULE,43folders
,101070000004493120381470,,"FUROSEMIDE 500 MG TABLET, ORAL",43folders
,204070220017156140181620,,CLOTRIMAZOLE+BETAMETHASONE (10 MG+1 MG)/1 G CREAM,43folders
,202030120019999920381228,,"HAEMATINICS+IRON COMBINATION PRODUCTS TABLET, ORAL",43folders
,207030110047706120381179,,"ETHINYL ESTRADIOL+DESOGESTREL 30 MCG+0.15 MG TABLET, ORAL",43folders
,207030110047706120381179,,"ETHINYL ESTRADIOL+DESOGESTREL 30 MCG+0.15 MG TABLET, ORAL",43folders
,100103000004021280281189,,"CLOTRIMAZOLE 100 MG SUPPOSITORY, VAGINAL",43folders
,204070220017156140181189,,CLOTRIMAZOLE+BETAMETHASONE (10 MG+1 MG)/1 G CREAM,43folders
,124819000003281121781480,,"ANASTROZOLE 1 MG TABLET, FILM COATED",43folders
,124819000003281121781453,,"ANASTROZOLE 1 MG TABLET, FILM COATED",43folders
,100752000004350220381508,,"PARACETAMOL 325 MG TABLET, ORAL",43folders
,100752000004350220381508,,"PARACETAMOL 325 MG TABLET, ORAL",43folders
,100752000001150130581126,,PARACETAMOL 240 MG/5 ML SYRUP,43folders
,100752000001320930881126,,"PARACETAMOL 60 MG/0.6 ML SOLUTION OR DROPS, ORAL",43folders
,100752000000940330581126,,PARACETAMOL 120 MG/5 ML SYRUP,43folders
,123204000003640121181488,,"CIMICIFUGA RACEMOSA 12 MG CAPSULE, SOFT",43folders
